full_name,class,neo,pha,H,diameter,albedo,rot_per,GM,density,e,a,q,i,om,w,ma,n,per,moid,condition_code,n_obs_used
   912 Maritima (A919 HC),MBA,N,N,9.41,82.675,0.039,1332.0,,,0.1796,3.13,2.568,18.31,33.42,91.52,164.32,0.178,2020.0,1.66,0,7698
   913 Otila (A919 KD),MBA,N,N,12.02,11.636,0.282,4.872,,,0.1703,2.198,1.824,5.81,94.9,188.95,214.15,0.3024,1190.0,0.806,0,7528
   914 Palisana (A919 NC),MBA,N,N,9.09,76.19,0.095,8.68113,,,0.2163,2.457,1.925,25.21,255.74,49.33,220.53,0.256,1410.0,0.972,0,5669
   915 Cosette (A918 XB),MBA,N,N,11.71,11.699,0.255,4.445,,,0.1397,2.228,1.916,5.55,9.22,39.62,87.47,0.2965,1210.0,0.929,0,9199
   916 America (A915 PE),MBA,N,N,11.53,33.23,0.053,37.294,,,0.237,2.365,1.805,11.1,329.7,41.8,87.16,0.2709,1330.0,0.818,0,7489
   917 Lyka (A915 RR),MBA,N,N,11.75,34.878,0.056,7.867,,,0.2002,2.381,1.905,5.12,343.37,359.74,358.55,0.2682,1340.0,0.896,0,9788
   918 Itha (A919 QD),MBA,N,N,10.73,21.561,0.224,3.47393,,,0.1882,2.866,2.327,12.07,330.42,15.24,320.29,0.2031,1770.0,1.32,0,8393
   919 Ilsebill (A918 UD),MBA,N,N,11.63,33.5,0.047,5.0325,,,0.0857,2.774,2.536,8.16,229.76,156.7,81.16,0.2133,1690.0,1.54,0,11651
   920 Rogeria (A919 RC),MBA,N,N,11.35,26.656,0.076,12.244,,,0.1053,2.621,2.345,11.6,192.6,270.6,264.82,0.2322,1550.0,1.4,0,9500
   921 Jovita (A919 RD),MBA,N,N,9.98,55.312,0.048,15.57,,,0.1863,3.167,2.577,16.36,204.8,69.94,321.95,0.1749,2060.0,1.61,0,6555
   922 Schlutia (A919 SJ),MBA,N,N,12.16,19.228,0.1,7.85683,,,0.1925,2.689,2.171,7.3,205.1,126.62,41.3,0.2235,1610.0,1.17,0,6228
   923 Herluga (A919 SK),MBA,N,N,11.54,34.553,0.037,30.61,,,0.1946,2.615,2.106,14.46,197.44,201.68,13.89,0.233,1540.0,1.12,0,5397
   924 Toni (A919 UF),MBA,N,N,9.58,85.49,0.0432,19.437,,,0.153,2.939,2.489,8.99,150.16,220.58,26.39,0.1957,1840.0,1.49,0,11773
   925 Alphonsina (A920 AA),MBA,N,N,8.51,57.505,0.248,7.88,,,0.0816,2.699,2.479,21.1,299.51,201.34,286.54,0.2222,1620.0,1.5,0,14107
   926 Imhilde (A920 CB),MBA,N,N,10.61,48.48,0.057,25.977,,,0.1825,2.982,2.437,16.32,48.94,173.24,120.74,0.1914,1880.0,1.43,0,8032
   927 Ratisbona (A920 DB),OMB,N,N,9.35,75.892,0.046,12.986,,,0.0938,3.217,2.916,14.64,7.37,173.12,67.52,0.1708,2110.0,1.92,0,8068
   928 Hildrun (A920 DC),MBA,N,N,9.96,62.817,0.053,14.13,,,0.1435,3.139,2.689,17.65,129.58,21.42,4.63,0.1772,2030.0,1.71,0,6773
   929 Algunde (A920 ED),MBA,N,N,11.68,11.443,0.272,3.31016,,,0.1142,2.238,1.983,3.92,231.29,22.78,118.04,0.2944,1220.0,0.967,0,6268
   930 Westphalia (A920 EE),MBA,N,N,11.34,34.922,0.032,100.66,,,0.1437,2.431,2.082,15.34,340.81,330.74,191.52,0.26,1380.0,1.08,0,11438
   931 Whittemora (A920 FB),MBA,N,N,9.35,45.298,0.17,19.177,,,0.234,3.166,2.426,11.49,110.96,315.66,329.72,0.1749,2060.0,1.45,0,9214
   932 Hooveria (A920 FC),MBA,N,N,10.04,58.978,0.051,78.44,,,0.0913,2.419,2.199,8.11,14.91,49.28,135.93,0.2619,1370.0,1.22,0,5522
   933 Susi (1927 CH),MBA,N,N,12.74,21.82,0.0707,4.6222,,,0.1655,2.368,1.976,5.54,141.36,12.76,28.8,0.2705,1330.0,0.986,0,12845
   934 Thuringia (A920 PA),MBA,N,N,10.18,53.714,0.047,8.166,,,0.2157,2.749,2.156,14.08,325.35,64.58,345.78,0.2162,1660.0,1.2,0,8553
   935 Clivia (A920 RA),MBA,N,N,12.9,6.411,0.357,3.6222,,,0.1459,2.219,1.895,4.02,346.35,58.37,252.54,0.2982,1210.0,0.907,0,5413
   936 Kunigunde (A920 RB),MBA,N,N,10.53,43.227,0.065,8.83,,,0.1743,3.135,2.588,2.37,62.15,253.53,4.08,0.1776,2030.0,1.57,0,7966
   937 Bethgea (A920 RD),MBA,N,N,11.88,11.383,0.254,7.539,,,0.2183,2.231,1.744,3.7,243.51,72.63,221.0,0.2958,1220.0,0.733,0,9741
   938 Chlosinde (A920 RC),MBA,N,N,11.3,33.466,0.046,19.204,,,0.1941,3.151,2.54,2.67,119.04,225.12,259.24,0.1762,2040.0,1.53,0,6085
   939 Isberga (A920 TD),MBA,N,N,12.06,10.39,0.228,2.9173,,,0.1764,2.248,1.851,2.58,327.01,6.37,103.66,0.2924,1230.0,0.84,0,8352
   940 Kordula (A920 TE),OMB,N,N,9.39,79.852,0.041,15.57,,,0.1691,3.367,2.797,6.24,66.27,284.04,359.63,0.1595,2260.0,1.8,0,9732
   941 Murray (A920 TF),MBA,N,N,11.48,18.217,0.128,3.39,,,0.1957,2.784,2.239,6.63,52.27,334.55,224.4,0.2121,1700.0,1.25,0,6245
   942 Romilda (A920 TG),MBA,N,N,11.01,36.772,0.056,6.965,,,0.165,3.165,2.643,10.54,71.16,319.86,247.9,0.175,2060.0,1.66,0,5223
   943 Begonia (A920 UA),MBA,N,N,9.74,70.572,0.044,15.66,,,0.2147,3.114,2.445,12.11,113.75,3.92,309.25,0.1794,2010.0,1.46,0,5382
   944 Hidalgo (A920 UB),CEN,N,N,10.55,38.0,0.06,10.063,,,0.6622,5.728,1.935,42.54,21.36,56.6,185.34,0.07189,5010.0,1.14,0,2657
   945 Barcelona (A921 CB),MBA,N,N,9.98,25.618,0.239,7.36,,,0.1607,2.638,2.214,32.84,318.21,162.72,177.37,0.23,1570.0,1.24,0,4960
   946 Poesia (A921 CD),MBA,N,N,10.59,36.21,0.097,108.5,,,0.1428,3.118,2.673,1.43,69.65,36.42,29.77,0.179,2010.0,1.69,0,6126
   947 Monterosa (A921 CC),MBA,N,N,10.03,26.06,0.34,5.164,,,0.2484,2.753,2.069,6.69,48.22,339.38,73.32,0.2157,1670.0,1.08,0,9384
   948 Jucunda (A921 EL),MBA,N,N,11.48,17.331,0.13,26.24,,,0.1634,3.032,2.537,8.65,357.05,162.57,292.16,0.1867,1930.0,1.55,0,7539
   949 Hel (A921 EM),MBA,N,N,9.79,63.494,0.058,16.43,,,0.2003,2.996,2.396,10.64,320.6,251.53,15.47,0.1901,1890.0,1.42,0,5946
   950 Ahrensa (A921 GG),MBA,N,N,11.33,13.704,0.231,202.0,,,0.1598,2.371,1.992,23.5,181.72,348.53,250.23,0.27,1330.0,0.998,0,12037
   951 Gaspra (A916 OJ),MBA,N,N,11.48,12.2,0.246,7.042,,,0.1734,2.21,1.827,4.11,252.99,130.04,52.94,0.2999,1200.0,0.833,0,6030
   952 Caia (A916 US),MBA,N,N,9.48,88.692,0.047,7.5,,,0.2446,2.992,2.26,9.99,18.36,356.92,48.55,0.1905,1890.0,1.26,0,9004
   953 Painleva (A921 HB),MBA,N,N,10.35,24.062,0.177,24.884,,,0.1886,2.788,2.262,8.66,36.37,259.77,107.26,0.2118,1700.0,1.26,0,14392
   954 Li (A921 PC),MBA,N,N,10.16,58.771,0.06,7.207,,,0.1737,3.129,2.585,1.17,163.22,150.21,281.17,0.1781,2020.0,1.57,0,7067
   955 Alstede (A921 PD),MBA,N,N,10.87,17.33,0.2135,5.19,,,0.2888,2.595,1.845,10.69,351.42,282.34,15.8,0.2358,1530.0,0.864,0,9421
   956 Elisa (A921 PE),MBA,N,N,12.09,10.474,0.147,16.492,,,0.2051,2.298,1.827,5.96,192.62,125.2,342.28,0.2829,1270.0,0.82,0,6259
   957 Camelia (A921 RF),MBA,N,N,9.87,91.548,0.025,85.05,,,0.0821,2.92,2.68,14.76,232.62,226.62,232.18,0.1975,1820.0,1.72,0,6428
   958 Asplinda (A921 SD),OMB,N,N,10.35,45.112,0.045,16.543,,,0.1851,4.002,3.261,5.62,342.6,90.88,42.23,0.1231,2920.0,2.28,0,5013
   959 Arne (A921 SE),MBA,N,N,10.76,45.176,0.067,123.7,,,0.224,3.176,2.464,4.49,58.45,333.46,75.27,0.1742,2070.0,1.47,0,6503
   960 Birgit (A921 TG),MBA,N,N,12.51,7.506,0.217,8.681,,,0.1654,2.248,1.877,3.03,249.09,87.9,348.56,0.2924,1230.0,0.869,0,5527
   961 Gunnie (A921 TH),MBA,N,N,11.55,36.571,0.036,21.366,,,0.0938,2.692,2.44,10.99,26.57,284.82,268.39,0.2232,1610.0,1.45,0,7758
   963 Iduberga (A921 UK),MBA,N,N,12.24,9.008,0.22,3.0341,,,0.1373,2.248,1.939,7.98,62.41,5.5,291.64,0.2925,1230.0,0.953,0,5824
   964 Subamara (A921 UL),MBA,N,N,10.83,19.835,0.236,6.868,,,0.118,3.05,2.691,9.05,30.61,8.16,180.7,0.185,1950.0,1.7,0,6867
   965 Angelica (A921 VB),MBA,N,N,10.19,60.857,0.029,26.752,,,0.2766,3.164,2.289,21.42,41.07,47.21,153.06,0.1751,2060.0,1.35,0,4870
   966 Muschi (A921 VD),MBA,N,N,9.96,25.509,0.323,5.355,,,0.1284,2.722,2.372,14.4,72.35,179.37,241.95,0.2195,1640.0,1.36,0,7674
   967 Helionape (A921 VE),MBA,N,N,12.2,10.216,0.294,3.234,,,0.1691,2.225,1.849,5.41,82.32,232.16,207.83,0.2969,1210.0,0.839,0,11983
   968 Petunia (A921 WJ),MBA,N,N,10.14,24.422,0.233,61.28,,,0.1313,2.869,2.492,11.6,208.74,298.03,61.05,0.2028,1770.0,1.53,0,6401
   969 Leocadia (A921 VC),MBA,N,N,12.77,17.321,0.019,6.87,,,0.2052,2.463,1.957,2.29,287.69,91.34,349.62,0.255,1410.0,0.96,0,5629
   970 Primula (A921 WK),MBA,N,N,12.27,9.204,0.229,2.777,,,0.2725,2.558,1.861,5.03,310.72,95.5,139.13,0.2409,1490.0,0.878,0,4819
   971 Alsatia (A921 WH),MBA,N,N,10.08,60.867,0.046,9.614,,,0.1636,2.639,2.208,13.79,83.47,6.03,56.0,0.2299,1570.0,1.22,0,5238
   972 Cohnia (A922 BD),MBA,N,N,9.66,77.827,0.049,18.472,,,0.2349,3.057,2.339,8.37,281.42,93.25,202.14,0.1844,1950.0,1.36,0,7545
   973 Aralia (A922 FB),OMB,N,N,10.2,51.609,0.098,7.3662,,,0.1137,3.212,2.847,15.83,348.28,86.57,47.68,0.1712,2100.0,1.92,0,9075
   974 Lioba (A922 FC),MBA,N,N,10.64,25.001,0.214,38.7,,,0.1096,2.534,2.256,5.45,86.63,302.54,16.25,0.2444,1470.0,1.27,0,10453
   975 Perseverantia (A922 FE),MBA,N,N,10.59,22.169,0.246,7.267,,,0.0351,2.834,2.735,2.55,38.65,57.8,346.62,0.2065,1740.0,1.75,0,11500
   976 Benjamina (A922 FD),MBA,N,N,9.43,83.195,0.052,9.701,,,0.1103,3.192,2.84,7.73,243.0,321.76,26.91,0.1728,2080.0,1.84,0,8596
   977 Philippa (A922 GA),MBA,N,N,9.88,65.471,0.051,15.405,,,0.021,3.119,3.054,15.18,75.65,65.95,359.89,0.1789,2010.0,2.09,0,7077
   978 Aidamina (A922 KE),OMB,N,N,9.64,92.105,0.027,10.099,,,0.2302,3.207,2.469,21.6,216.51,132.7,309.84,0.1717,2100.0,1.51,0,8073
   979 Ilsewa (A922 MA),MBA,N,N,9.82,35.741,0.166,42.61,,,0.1411,3.162,2.716,10.09,230.45,116.64,113.52,0.1753,2050.0,1.73,0,8445
   980 Anacostia (A921 WG),MBA,N,N,7.89,74.679,0.229,20.117,,,0.2016,2.741,2.189,15.9,285.76,69.76,336.7,0.2172,1660.0,1.24,0,4631
   981 Martina (A917 SW),MBA,N,N,11.12,32.545,0.106,11.267,,,0.2008,3.099,2.477,2.06,46.0,297.89,311.16,0.1806,1990.0,1.47,0,10106
   982 Franklina (A922 KF),MBA,N,N,10.04,33.227,0.184,263.5,,,0.2328,3.069,2.354,13.65,299.14,350.74,42.31,0.1833,1960.0,1.34,0,8144
   983 Gunila (A922 OD),MBA,N,N,9.54,73.87,0.0477,16.633,,,0.0891,3.163,2.881,14.86,250.67,348.39,200.36,0.1752,2050.0,1.87,0,10219
   984 Gretia (A922 QD),MBA,N,N,9.56,32.449,0.421,5.778,,,0.1948,2.805,2.259,9.09,314.13,55.31,335.12,0.2098,1720.0,1.27,0,8649
   986 Amelia (A922 UA),MBA,N,N,9.41,48.677,0.218,9.52,,,0.2029,3.132,2.496,14.82,92.5,264.93,207.15,0.1778,2020.0,1.54,0,7579
   987 Wallia (A922 UB),MBA,N,N,9.64,52.651,0.144,10.0813,,,0.238,3.135,2.389,8.91,322.54,15.71,205.59,0.1776,2030.0,1.38,0,8455
   988 Appella (A922 VC),MBA,N,N,11.61,20.431,0.097,120.0,,,0.2372,3.139,2.394,1.57,41.69,336.55,155.87,0.1772,2030.0,1.4,0,6351
   989 Schwassmannia (A922 WD),MBA,N,N,11.81,12.63,0.306,107.85,,,0.2493,2.662,1.998,14.69,243.3,165.68,269.1,0.227,1590.0,1.01,0,5312
   990 Yerkes (A922 WE),MBA,N,N,11.94,21.428,0.061,24.56,,,0.2172,2.669,2.089,8.78,353.93,9.29,266.03,0.2261,1590.0,1.09,0,8746
   991 McDonalda (A922 UC),MBA,N,N,11.23,38.556,0.04,,,,0.1625,3.136,2.626,2.07,63.18,253.52,234.77,0.1775,2030.0,1.61,0,6757
   992 Swasey (A922 VD),MBA,N,N,10.53,27.585,0.111,13.305,,,0.0905,3.025,2.751,10.89,211.86,348.81,45.87,0.1874,1920.0,1.75,0,6315
   993 Moultona (A923 AB),MBA,N,N,11.43,12.433,0.315,5.2712,,,0.047,2.86,2.726,1.78,184.21,244.69,127.26,0.2037,1770.0,1.74,0,6389
   994 Otthild (A923 FB),MBA,N,N,10.19,20.786,0.31,5.95,,,0.1152,2.529,2.238,15.42,2.3,342.13,24.55,0.245,1470.0,1.24,0,7937
   995 Sternberga (A923 LC),MBA,N,N,10.13,20.222,0.192,22.392,,,0.1674,2.615,2.178,13.05,221.66,122.15,18.75,0.233,1540.0,1.2,0,6209
   996 Hilaritas (A923 FC),MBA,N,N,11.16,29.128,0.12,10.05,,,0.1388,3.093,2.663,0.66,347.13,145.65,352.77,0.1812,1990.0,1.68,0,5834
   997 Priska (A923 NC),MBA,N,N,12.51,20.391,0.057,16.241,,,0.1817,2.673,2.187,10.49,247.02,52.21,164.04,0.2255,1600.0,1.19,0,4872
   998 Bodea (A923 PC),MBA,N,N,11.57,31.761,0.03,8.574,,,0.2144,3.115,2.447,15.51,301.08,71.63,159.81,0.1793,2010.0,1.5,0,5562
   999 Zachia (A923 PE),MBA,N,N,10.89,16.848,0.226,22.837,,,0.2159,2.613,2.049,9.75,214.89,128.01,65.88,0.2333,1540.0,1.06,0,6302
  1000 Piazzia (A923 PF),MBA,N,N,10.63,47.78,0.1119,9.47,,,0.2583,3.172,2.352,20.58,323.71,280.34,47.66,0.1745,2060.0,1.44,0,6902
  1001 Gaussia (A923 PD),OMB,N,N,9.83,72.711,0.041,20.99,,,0.122,3.212,2.82,9.32,259.09,146.31,270.61,0.1712,2100.0,1.84,0,7512
  1002 Olbersia (A923 PJ),MBA,N,N,11.12,22.938,0.147,10.244,,,0.1533,2.788,2.36,10.77,343.69,354.85,340.91,0.2118,1700.0,1.35,0,10228
  1003 Lilofee (A923 RV),MBA,N,N,10.77,33.678,0.13,8.255,,,0.161,3.141,2.636,1.84,139.38,316.15,24.02,0.177,2030.0,1.65,0,5633
  1004 Belopolskya (A923 RR),OMB,N,N,9.77,71.6,0.0348,9.038,,,0.0946,3.405,3.083,2.99,153.12,214.76,105.64,0.1568,2300.0,2.08,0,6044
  1005 Arago (A923 RS),MBA,N,N,10.09,61.132,0.07,8.7893,,,0.12,3.164,2.784,19.06,349.11,61.09,10.98,0.1751,2060.0,1.84,0,8667
  1006 Lagrangea (A923 RU),MBA,N,N,11.41,35.31,0.046,19.497,,,0.3593,3.137,2.01,10.93,294.52,86.17,94.34,0.1774,2030.0,1.05,0,6251
  1007 Pawlowia (A923 TD),MBA,N,N,11.4,18.264,0.145,384.8,,,0.1088,2.708,2.413,2.54,307.04,77.14,329.02,0.2212,1630.0,1.42,0,9026
  1008 La Paz (A923 UD),MBA,N,N,10.88,41.061,0.027,8.998,,,0.0724,3.095,2.871,8.93,20.2,16.2,253.08,0.181,1990.0,1.88,0,10441
  1010 Marlene (A923 VH),MBA,N,N,10.69,46.876,0.047,31.06,,,0.1068,2.929,2.616,3.91,98.68,278.62,136.33,0.1966,1830.0,1.62,0,6662
  1012 Sarema (A924 AD),MBA,N,N,12.59,20.905,0.049,10.32,,,0.1366,2.479,2.141,4.03,73.14,25.33,32.14,0.2525,1430.0,1.16,0,10378
  1013 Tombecka (A924 BL),MBA,N,N,10.18,34.613,0.132,6.053,,,0.2081,2.684,2.125,11.89,27.2,99.23,48.58,0.2242,1610.0,1.18,0,5304
  1014 Semphyra (A924 BM),MBA,N,N,11.95,17.487,0.083,5.636,,,0.2045,2.799,2.226,2.27,251.45,234.65,241.51,0.2105,1710.0,1.24,0,5310
  1015 Christa (A924 CF),OMB,N,N,9.44,82.35,0.048,11.23,,,0.089,3.203,2.918,9.45,120.12,287.37,352.11,0.1719,2090.0,1.95,0,14143
  1016 Anitra (A924 CG),MBA,N,N,11.88,9.539,0.308,5.92951,,,0.1275,2.219,1.936,6.04,8.8,53.36,350.29,0.2981,1210.0,0.955,0,5357
  1017 Jacqueline (A924 CH),MBA,N,N,11.07,40.152,0.052,7.87,,,0.0765,2.606,2.407,7.93,118.74,70.47,39.14,0.2343,1540.0,1.42,0,6612
  1018 Arnolda (A924 ET),MBA,N,N,11.06,16.557,0.371,14.617,,,0.2454,2.54,1.917,7.63,359.55,343.11,214.07,0.2435,1480.0,0.909,0,6411
  1019 Strackea (A924 ES),IMB,N,N,12.6,7.169,0.305,4.044,,,0.0714,1.912,1.775,26.98,144.36,121.99,69.45,0.3729,965.0,0.807,0,13639
  1020 Arcadia (A924 EU),MBA,N,N,12.22,10.067,0.15,17.02,,,0.0409,2.793,2.679,4.06,180.55,35.79,252.46,0.2112,1700.0,1.67,0,8424
  1021 Flammario (A924 EW),MBA,N,N,9.01,100.765,0.045,12.155,,,0.2838,2.74,1.962,15.86,115.39,286.77,260.26,0.2173,1660.0,1.04,0,5888
  1022 Olympiada (A924 MB),MBA,N,N,10.4,34.297,0.125,3.822,,,0.1704,2.811,2.332,21.07,111.87,124.99,237.45,0.2091,1720.0,1.37,0,10942
  1023 Thomana (A924 MC),MBA,N,N,10.15,58.27,0.0649,17.56,,,0.0957,3.172,2.869,10.06,193.9,196.2,268.8,0.1744,2060.0,1.87,0,10561
  1024 Hale (A923 XC),MBA,N,N,10.9,43.274,0.045,106.047,,,0.2211,2.869,2.235,16.07,58.78,308.26,21.09,0.2029,1770.0,1.27,0,10354
  1025 Riema (A923 PG),IMB,N,N,12.48,4.605,1.0,3.588,,,0.0393,1.979,1.901,26.87,163.33,349.23,84.2,0.354,1020.0,0.91,0,6653
  1026 Ingrid (A923 PH),MBA,N,N,12.74,7.353,0.156,5.389,,,0.1811,2.254,1.846,5.4,104.55,212.36,86.15,0.2912,1240.0,0.833,0,5801
  1027 Aesculapia (A923 VG),MBA,N,N,10.89,31.225,0.129,13.529,,,0.1258,3.16,2.763,1.25,29.19,130.66,326.32,0.1754,2050.0,1.77,0,6005
  1028 Lydina (A923 VF),OMB,N,N,9.33,88.526,0.038,11.68,,,0.1022,3.41,3.061,9.4,62.69,20.84,69.05,0.1565,2300.0,2.08,0,5438
  1029 La Plata (A924 HB),MBA,N,N,11.0,20.78,0.1819,15.31,,,0.0268,2.893,2.816,2.42,29.81,135.47,296.66,0.2003,1800.0,1.82,0,8432
  1030 Vitja (A924 KD),MBA,N,N,10.46,59.717,0.031,6.334,,,0.1232,3.119,2.734,14.78,187.79,4.92,181.19,0.179,2010.0,1.73,0,9323
  1031 Arctica (A924 LC),MBA,N,N,9.49,75.4,0.035,24.904,,,0.0604,3.047,2.863,17.63,218.61,310.52,112.29,0.1853,1940.0,1.89,0,6838
  1032 Pafuri (A924 KE),MBA,N,N,10.3,65.658,0.042,113.0,,,0.1408,3.129,2.688,9.48,76.29,188.66,96.38,0.1781,2020.0,1.67,0,11509
  1033 Simona (A924 RH),MBA,N,N,11.18,19.195,0.196,10.07,,,0.1193,2.999,2.642,10.66,188.85,216.23,118.65,0.1897,1900.0,1.66,0,5889
  1034 Mozartia (A924 RK),MBA,N,N,12.12,7.919,0.25,460.0,,,0.2628,2.293,1.69,3.97,304.45,18.87,74.83,0.2839,1270.0,0.677,0,5745
  1035 Amata (A924 SF),MBA,N,N,10.52,56.063,0.038,9.081,,,0.1891,3.152,2.556,18.0,1.83,325.32,84.54,0.1761,2040.0,1.57,0,10382
  1036 Ganymed (A924 UB),AMO,Y,N,9.17,37.675,0.238,10.297,,,0.5332,2.665,1.244,26.68,215.44,132.5,97.59,0.2266,1590.0,0.343,0,13581
  1037 Davidweilla (A924 UC),MBA,N,N,13.66,6.884,0.13,4.5087,,,0.1906,2.255,1.825,5.9,200.64,169.69,325.37,0.291,1240.0,0.824,0,4747
  1038 Tuckia (A924 WO),OMB,N,N,10.64,58.3,0.0244,68.98,,,0.2214,3.976,3.096,9.19,57.69,305.4,352.55,0.1243,2900.0,2.11,0,6093
  1039 Sonneberga (A924 WP),MBA,N,N,11.64,33.853,0.053,34.2,,,0.0611,2.68,2.516,4.55,221.64,325.47,237.3,0.2247,1600.0,1.52,0,7831
  1040 Klumpkea (1925 BD),MBA,N,N,10.4,22.34,0.245,59.2,,,0.1877,3.119,2.533,16.65,279.95,157.68,146.43,0.1789,2010.0,1.56,0,6566
  1041 Asta (1925 FA),MBA,N,N,10.3,60.571,0.047,7.978,,,0.1464,3.072,2.622,13.93,59.97,344.5,32.26,0.183,1970.0,1.63,0,9874
  1042 Amazone (1925 HA),OMB,N,N,9.95,63.92,0.054,540.0,,,0.0869,3.235,2.954,20.71,52.37,299.08,6.08,0.1694,2130.0,2.01,0,6215
  1043 Beate (1925 HB),MBA,N,N,9.81,31.986,0.209,44.3,,,0.0373,3.092,2.977,8.92,159.16,158.45,74.73,0.1813,1990.0,1.96,0,11899
  1044 Teutonia (A924 JD),MBA,N,N,10.98,17.511,0.251,3.153,,,0.1427,2.577,2.209,4.25,59.92,228.33,142.74,0.2382,1510.0,1.19,0,10712
  1045 Michela (A924 WN),MBA,N,N,13.03,6.104,0.328,2.701,,,0.1583,2.359,1.985,0.26,267.15,167.51,301.69,0.2721,1320.0,1.0,0,5820
  1046 Edwin (A924 XF),MBA,N,N,10.89,29.084,0.201,5.2906,,,0.0598,2.986,2.807,7.91,10.47,49.95,227.08,0.1911,1880.0,1.83,0,8583
  1047 Geisha (A924 WM),MBA,N,N,11.97,10.729,0.277,25.62,,,0.1925,2.242,1.81,5.66,78.18,300.41,58.34,0.2937,1230.0,0.82,0,6069
  1048 Feodosia (A924 WQ),MBA,N,N,9.67,62.218,0.057,10.46,,,0.183,2.73,2.23,15.83,52.62,185.31,328.44,0.2185,1650.0,1.22,0,6838
  1049 Gotho (1925 RB),MBA,N,N,10.58,56.296,0.008,8.47,,,0.1389,3.091,2.661,15.11,342.68,40.41,119.52,0.1814,1980.0,1.68,0,8937
  1050 Meta (1925 RC),MBA,N,N,12.28,8.773,0.364,6.142,,,0.1781,2.625,2.157,12.49,342.26,65.94,162.54,0.2318,1550.0,1.2,0,6462
  1051 Merope (1925 SA),OMB,N,N,10.16,60.439,0.053,13.71,,,0.1026,3.215,2.885,23.49,180.46,154.33,143.14,0.1709,2110.0,1.89,0,7191
  1052 Belgica (1925 VD),MBA,N,N,11.88,9.785,0.301,2.7097,,,0.143,2.236,1.916,4.7,99.54,297.83,343.51,0.2948,1220.0,0.928,0,5919
  1053 Vigdis (1925 WA),MBA,N,N,12.35,9.11,0.389,,,,0.0951,2.616,2.367,8.34,17.55,41.49,213.86,0.233,1550.0,1.38,0,7513
  1054 Forsytia (1925 WD),MBA,N,N,10.54,47.78,0.035,7.65,,,0.1346,2.922,2.529,10.87,85.74,296.23,34.56,0.1973,1820.0,1.55,0,10416
  1055 Tynka (1925 WG),MBA,N,N,12.03,13.479,0.169,11.893,,,0.2085,2.198,1.74,5.28,147.08,176.52,316.64,0.3024,1190.0,0.726,0,6558
  1056 Azalea (A924 CE),MBA,N,N,11.71,11.869,0.292,15.032,,,0.178,2.23,1.833,5.43,104.1,212.29,34.36,0.296,1220.0,0.82,0,6756
  1057 Wanda (1925 QB),MBA,N,N,10.98,44.657,0.028,29.173,,,0.2489,2.892,2.172,3.54,257.82,114.73,104.13,0.2004,1800.0,1.17,0,6165
  1058 Grubba (1925 MA),MBA,N,N,11.86,10.92,0.201,46.3,,,0.1883,2.196,1.782,3.69,221.7,94.45,277.36,0.3029,1190.0,0.772,0,11064
  1059 Mussorgskia (1925 OA),MBA,N,N,10.92,25.227,0.174,5.636,,,0.1864,2.643,2.151,10.09,200.28,88.14,139.46,0.2293,1570.0,1.16,0,6477
  1060 Magnolia (1925 PA),MBA,N,N,12.64,6.844,0.173,2.911,,,0.2026,2.238,1.784,5.92,221.09,84.6,355.82,0.2945,1220.0,0.78,0,5927
  1061 Paeonia (1925 TB),MBA,N,N,11.89,23.092,0.048,7.9971,,,0.218,3.123,2.442,2.5,90.9,306.68,29.0,0.1786,2020.0,1.45,0,4828
  1062 Ljuba (1925 TD),MBA,N,N,9.84,58.031,0.06,33.8,,,0.0724,3.008,2.79,5.6,341.23,99.41,30.57,0.1889,1910.0,1.81,0,6639
  1063 Aquilegia (1925 XA),MBA,N,N,11.31,11.288,0.389,5.792,,,0.0389,2.314,2.224,5.98,95.28,107.79,3.07,0.28,1290.0,1.23,0,15074
  1064 Aethusa (1926 PA),MBA,N,N,10.78,20.007,0.278,8.621,,,0.1767,2.545,2.096,9.51,280.51,21.1,173.89,0.2427,1480.0,1.08,0,10252
  1066 Lobelia (1926 RA),MBA,N,N,12.25,6.014,0.488,5.0176,,,0.2088,2.402,1.901,4.82,344.97,17.13,220.32,0.2648,1360.0,0.897,0,5435
  1067 Lunaria (1926 RG),MBA,N,N,10.84,20.011,0.185,6.057,,,0.1937,2.868,2.313,10.56,289.51,114.6,111.57,0.2029,1770.0,1.35,0,7549
  1068 Nofretete (1926 RK),MBA,N,N,10.78,21.346,0.142,6.15,,,0.0975,2.907,2.623,5.49,318.59,265.58,128.7,0.1989,1810.0,1.62,0,8411
  1069 Planckia (1927 BC),MBA,N,N,9.57,35.657,0.219,8.665,,,0.1097,3.126,2.783,13.56,142.35,30.65,252.29,0.1783,2020.0,1.8,0,15275
  1070 Tunica (1926 RB),OMB,N,N,10.86,39.131,0.061,15.673,,,0.0798,3.23,2.973,16.97,165.26,191.66,46.57,0.1698,2120.0,1.97,0,7623
  1071 Brita (A924 ER),MBA,N,N,10.64,60.862,0.036,5.8169,,,0.1114,2.799,2.487,5.36,52.46,29.49,328.49,0.2104,1710.0,1.5,0,10965
  1072 Malva (1926 TA),MBA,N,N,10.79,53.675,0.032,10.08,,,0.2371,3.171,2.419,8.02,36.93,25.45,160.41,0.1745,2060.0,1.43,0,5277
