id,name,nasaJplUrl,absoluteMagnitude,estimatedDiameterMinKm,estimatedDiameterMaxKm,isPotentiallyHazardous,isSentryObject,closeApproachDate,closeApproachVelocityKmh,missDistanceKm,orbitingBody,class,neo,pha,H,diameter,albedo,rot_per,GM,density,e,a,q,i,om,w,ma,n,per,moid,condition_code,n_obs_used
2162269,162269 (1999 VO6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162269,16.97,1.0728894545,2.3990537526,False,False,1901-12-10,115328.6518185875,18394414.565266646,Venus,APO,Y,N,16.97,1.01,0.274,,,,0.7378,1.135,0.298,40.13,206.82,302.53,139.06,0.8147,442.0,0.077,0.0,933
2162385,162385 (2000 BM19),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162385,18.59,0.5088092249,1.1377320144,False,False,1901-01-09,39885.0239125076,17941886.79795422,Earth,ATE,Y,N,18.59,0.812,0.115,9.463,,,0.3587,0.7406,0.475,6.88,70.2,247.73,305.81,1.547,233.0,0.0834,0.0,334
2162903,162903 (2001 JV2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162903,18.66,0.4926687055,1.1016407159,False,False,1902-05-14,78137.1678461544,6476398.348255204,Mars,APO,Y,N,18.66,1.086,0.06,,,,0.2373,1.305,0.995,47.49,216.89,301.22,221.2,0.6615,544.0,0.0857,0.0,200
2162567,162567 (2000 RW37),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162567,19.97,0.2694976463,0.602615057,True,False,1905-11-06,33253.2811942455,12848940.499552662,Mars,APO,Y,Y,19.97,0.335,0.173,2.439,,,0.2501,1.247,0.935,13.75,333.28,133.32,295.18,0.7075,509.0,0.00693,0.0,255
2163243,163243 (2002 FB3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2163243,16.42,1.3821493588,3.0905799213,True,False,1903-04-13,123916.353132717,3587853.482809891,Merc,ATE,Y,Y,16.42,1.682,0.172,6.231,,,0.6016,0.7616,0.303,20.28,203.56,148.33,342.61,1.483,243.0,0.00394,0.0,1984
2163348,163348 (2002 NN4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2163348,20.05,0.2597496533,0.580817882,True,False,1904-09-17,69102.9903489358,15886725.755927823,Venus,ATE,Y,Y,20.05,0.735,0.03,14.5,,,0.4346,0.8758,0.495,5.42,259.41,222.21,328.82,1.203,299.0,0.00652,0.0,790
2162483,162483 (2000 PJ5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162483,17.53,0.8290008515,1.8537022573,False,False,1903-07-26,92883.7925620366,51057049.08326293,Earth,ATE,Y,N,17.53,0.906,0.236,2.642,,,0.3737,0.8727,0.547,51.18,124.41,7.65,145.73,1.209,298.0,0.174,0.0,874
2162566,162566 (2000 RJ34),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162566,15.73,1.8991312347,4.246586539,False,False,1913-12-21,19657.7670441201,191337069.6679929,Juptr,AMO,Y,N,15.73,4.299,0.071,50.67,,,0.5761,2.625,1.113,14.29,329.83,145.56,271.86,0.2317,1550.0,0.164,0.0,1145
2162741,162741 (2000 WG6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162741,17.47,0.8522263865,1.9056361323,False,False,2041-07-17,8748.0713575452,297826315.7723358,Juptr,AMO,Y,N,17.47,3.945,0.014,,,,0.4994,2.319,1.161,11.85,60.72,330.14,31.44,0.2791,1290.0,0.19,0.0,259
2162998,162998 (2001 SK162),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162998,18.16,0.620233153,1.3868834919,True,False,1978-02-14,35972.4505401911,21992393.54998792,Earth,APO,Y,Y,18.16,0.875,0.161,68.0,,,0.4745,1.926,1.012,1.68,285.29,186.47,329.01,0.3688,976.0,0.0284,0.0,1611
2163132,163132 (2002 CU11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2163132,18.61,0.5041444339,1.1273012246,True,False,1921-08-25,91348.8629447844,20190825.775737304,Earth,APO,Y,Y,18.61,0.46,0.408,,,,0.2952,1.22,0.86,48.78,157.74,110.52,161.85,0.7317,492.0,0.00113,0.0,516
2162510,162510 (2000 QW69),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162510,17.6,0.8027031673,1.7948988478,True,False,1924-02-28,82091.8589077372,20404838.61858593,Earth,APO,Y,Y,17.6,1.406,0.089,,,,0.3023,1.376,0.96,38.14,344.32,220.72,335.64,0.6105,590.0,0.0237,0.0,1756
2162980,162980 (2001 RR17),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162980,16.77,1.1763998937,2.6305101311,False,False,1923-04-10,79092.6832855897,39921408.154338636,Earth,APO,Y,N,16.77,0.79,0.658,12.71,,,0.4887,1.553,0.794,30.4,177.6,351.49,10.5,0.5091,707.0,0.199,0.0,1244
2163694,163694 (2003 DP13),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2163694,17.5,0.8405334021,1.8794898244,False,False,1909-06-29,45941.6149138253,14427999.857676076,Mars,AMO,Y,N,17.5,0.832,0.276,2.387,,,0.5434,2.641,1.206,9.82,326.68,283.06,83.0,0.2297,1570.0,0.262,0.0,565
2164121,164121 (2003 YT1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2164121,16.15,1.5651464359,3.4997738255,True,False,1901-04-26,83552.6998102597,7348389.223100334,Earth,APO,Y,Y,16.15,1.717,0.198,2.343,,,0.2921,1.11,0.786,44.06,38.31,91.01,212.29,0.8429,427.0,0.00145,0.0,2597
2168378,168378 (1997 ET30),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2168378,16.91,1.1029478453,2.4662663578,False,False,1988-08-29,31491.8609394061,9389942.513756216,Mars,AMO,Y,N,16.91,0.841,0.509,5.721,,,0.4495,2.137,1.176,6.81,23.21,263.36,352.56,0.3155,1140.0,0.204,0.0,1330
2163691,163691 (2003 BB43),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2163691,17.09,1.0152078719,2.2700738128,False,False,,,,,AMO,Y,N,17.09,3.449,0.021,6.649,,,0.5217,2.418,1.156,40.8,148.79,60.82,11.97,0.2622,1370.0,0.354,0.0,434
2163818,163818 (2003 RX7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2163818,18.46,0.5402004935,1.207925025,True,False,1903-04-26,49668.6864444775,22534320.495779593,Earth,APO,Y,Y,18.46,0.386,0.516,5.649,,,0.3546,1.229,0.793,10.39,241.0,245.91,357.89,0.723,498.0,0.0265,0.0,942
2164206,164206 (2004 FN18),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2164206,17.69,0.7701139256,1.7220270881,False,False,1903-11-08,42102.8993456348,16730318.556869576,Earth,APO,Y,N,17.69,1.138,0.124,,,,0.4097,1.701,1.004,18.27,214.41,232.89,349.11,0.4443,810.0,0.112,0.0,1598
2164207,164207 Cardea (2004 GU9),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2164207,21.2,0.1529519353,0.3420109247,True,False,1900-10-22,27220.3749133542,21568593.914359447,Earth,APO,Y,Y,21.2,0.163,0.219,,,,0.1359,1.001,0.865,13.65,38.39,279.34,97.33,0.984,366.0,0.00309,0.0,363
2168318,168318 (1989 DA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2168318,19.03,0.4154846434,0.9290519063,True,False,1914-08-14,9729.1129652918,266464142.389832,Juptr,APO,Y,Y,19.03,0.9,,3.925,,,0.5419,2.162,0.99,6.49,349.05,139.85,206.96,0.31,1160.0,0.0444,0.0,1040
2163760,163760 (2003 OR14),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2163760,16.68,1.2261821132,2.7418265579,False,False,1943-09-24,38145.9286836205,14692652.282629687,Mars,AMO,Y,N,16.68,2.343,0.074,,,,0.5043,2.512,1.245,13.07,211.48,212.02,166.15,0.2476,1450.0,0.279,0.0,987
2163899,163899 (2003 SD220),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2163899,17.56,0.8176265334,1.8282685088,True,False,1901-08-25,32085.4044493254,18083481.750381127,Venus,ATE,Y,Y,17.56,0.791,0.34,285.0,,,0.2094,0.8279,0.655,8.55,273.63,327.02,291.9,1.308,275.0,0.0179,0.0,1935
2163454,163454 (2002 RN129),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2163454,19.11,0.4004561582,0.8954471917,False,False,1902-12-25,71538.0603069492,57016581.95865693,Earth,APO,Y,N,19.11,0.712,0.096,,,,0.3699,1.162,0.732,23.12,332.1,198.65,12.07,0.7867,458.0,0.237,0.0,257
2169352,169352 (2001 UY16),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2169352,19.37,0.3552670883,0.7944013596,False,False,1959-11-04,65753.9433800269,27062650.608722743,Earth,APO,Y,N,19.37,0.316,0.405,,,,0.5197,2.083,1.0,32.28,32.18,48.44,346.46,0.3279,1100.0,0.121,0.0,294
2175921,175921 (2000 DM1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2175921,18.32,0.5761757511,1.2883681464,False,False,1904-08-08,58071.2272698294,48497334.17388059,Earth,APO,Y,N,18.32,1.039,0.02,,,,0.484,1.369,0.706,20.71,342.73,306.75,309.68,0.6154,585.0,0.143,0.0,619
2173689,173689 (2001 PK9),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2173689,18.25,0.5950520786,1.330576898,False,False,1901-06-02,27395.22327092,18531318.21824908,Earth,AMO,Y,N,18.25,0.724,0.161,,,,0.3951,1.779,1.076,10.43,272.88,314.06,143.16,0.4152,867.0,0.113,0.0,397
2172034,172034 (2001 WR1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2172034,17.84,0.7187121332,1.607089186,False,False,1900-09-27,55650.0128837458,27896823.127072085,Earth,AMO,Y,N,17.84,0.631,0.336,8.0475,,,0.2025,1.277,1.019,25.03,6.5,48.56,215.91,0.6828,527.0,0.0751,0.0,982
2175706,175706 (1996 FG3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2175706,18.31,0.5788352575,1.2943149835,True,False,1901-03-20,26494.4450477937,10010279.746968837,Venus,APO,Y,Y,18.31,1.196,0.072,3.5942,,,0.3501,1.055,0.685,1.97,299.47,24.06,36.65,0.9098,396.0,0.0281,0.0,3126
2185716,185716 (1998 SF35),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2185716,17.95,0.6832111991,1.5277066841,False,False,1994-07-13,67454.5122437285,10043128.357504716,Mars,AMO,Y,N,17.95,0.629,0.339,6.864,,,0.2739,1.685,1.224,35.19,218.57,253.75,75.36,0.4505,799.0,0.413,0.0,1540
2194268,194268 (2001 UY4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2194268,18.34,0.57089334,1.2765563162,True,False,1903-02-09,109920.4131209958,14589163.602759171,Earth,APO,Y,Y,18.34,1.244,0.055,6.802,,,0.7875,1.453,0.309,5.44,160.48,108.05,299.4,0.5629,640.0,0.0258,0.0,749
2206378,206378 (2003 RB),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2206378,18.76,0.4704949611,1.0520587161,True,False,1924-10-18,31124.6205570475,20693650.381474763,Earth,APO,Y,Y,18.76,0.376,0.414,37.5,,,0.439,1.788,1.003,6.72,317.12,44.08,91.85,0.4121,873.0,0.0441,0.0,1445
2211871,211871 (2004 HO),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2211871,18.85,0.4513931628,1.0093457967,False,False,1939-06-05,50466.9309692972,24636286.61234735,Earth,APO,Y,N,18.85,0.411,0.315,,,,0.5115,1.847,0.902,7.88,146.05,163.88,171.86,0.3927,917.0,0.0614,0.0,294
2218017,218017 (2001 XV266),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2218017,19.82,0.2887719308,0.6457136672,False,False,1900-03-30,36626.317607804,29060480.00240693,Earth,APO,Y,N,19.82,0.451,0.115,,,,0.1927,1.196,0.966,12.0,214.07,265.08,41.47,0.7531,478.0,0.105,0.0,271
2219071,219071 (1997 US9),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2219071,17.2,0.9650614696,2.1579430484,False,False,1902-03-30,53479.1920751723,5855179.220639146,Venus,APO,Y,N,17.2,0.657,0.383,3.319,,,0.2821,1.053,0.756,20.02,212.18,357.39,182.28,0.9124,395.0,0.251,0.0,3125
2220124,220124 (2002 TE66),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2220124,18.76,0.4704949611,1.0520587161,False,False,1900-10-11,91751.876554684,56276514.38434534,Earth,APO,Y,N,18.76,0.609,0.208,3.89,,,0.3779,1.457,0.906,51.35,190.99,290.55,357.76,0.5604,642.0,0.0948,0.0,550
2184990,184990 (2006 KE89),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2184990,16.41,1.3885290704,3.1048453901,False,False,1902-09-25,128579.9380659943,14083629.944153666,Merc,APO,Y,N,16.41,2.039,0.117,2.5435,,,0.799,1.053,0.212,45.12,88.59,299.23,321.19,0.9117,395.0,0.23,0.0,2606
2185851,185851 (2000 DP107),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2185851,18.31,0.5788352575,1.2943149835,True,False,1914-05-09,27648.3834176422,22818804.69148507,Earth,APO,Y,Y,18.31,0.863,0.137,2.7754,3.224e-08,1.365,0.3767,1.365,0.851,8.67,358.62,289.83,309.34,0.618,583.0,0.0143,0.0,2094
2187040,187040 (2005 JS108),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2187040,19.2,0.3841978911,0.8590926012,True,False,1904-07-12,39529.7395975955,15515741.558544127,Earth,APO,Y,Y,19.2,0.43,0.199,,,,0.3222,1.355,0.919,6.03,110.79,244.02,278.29,0.6246,576.0,0.0187,0.0,832
2190161,190161 (2005 TJ174),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2190161,16.73,1.1982708007,2.6794149658,False,False,1958-12-13,26488.1839219445,11299880.391254812,Mars,AMO,Y,N,16.73,3.041,0.04,,,,0.4525,2.239,1.226,3.98,304.62,56.26,23.67,0.2943,1220.0,0.23,0.0,1380
2194386,194386 (2001 VG5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2194386,16.95,1.0828167784,2.4212519237,False,False,1918-09-08,71150.8211316598,14398337.51721354,Mars,APO,Y,N,16.95,0.916,0.353,6.38,,,0.6138,2.301,0.889,13.69,248.23,280.41,275.57,0.2824,1270.0,0.114,0.0,1627
2207945,207945 (1991 JW),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2207945,19.61,0.3180936332,0.7112789871,True,False,1901-05-14,17784.5580943138,17114896.937096976,Earth,APO,Y,Y,19.61,0.423,0.161,3.1499,,,0.1186,1.039,0.916,8.71,53.85,301.96,104.28,0.9304,387.0,0.0204,0.0,363
2214088,214088 (2004 JN13),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2214088,15.34,2.2727673228,5.0820622309,False,False,1910-02-07,20661.9397722953,193858245.29378408,Juptr,APO,Y,N,15.34,2.423,0.25,6.342,,,0.6903,2.888,0.895,13.35,85.02,279.23,93.93,0.2008,1790.0,0.134,0.0,2835
2215442,215442 (2002 MQ3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2215442,18.53,0.5230641758,1.1696070537,False,False,1900-10-31,81536.1692664798,7920591.112632192,Venus,ATE,Y,N,18.53,1.075,0.08,473.0,,,0.2742,0.9136,0.663,36.29,109.06,346.89,83.61,1.129,319.0,0.133,0.0,857
2215588,215588 (2003 HF2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2215588,19.42,0.3471802221,0.776318577,True,False,1900-11-18,42628.0238475818,9978429.417979255,Merc,APO,Y,Y,19.42,0.488,0.118,,,,0.6755,1.114,0.361,3.05,189.85,231.07,170.66,0.8384,429.0,0.00304,0.0,437
2221980,221980 (1996 EO),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2221980,19.11,0.4004561582,0.8954471917,True,False,1901-03-03,92176.9146382118,73197715.78419241,Earth,APO,Y,Y,19.11,0.432,0.2,,,,0.4008,1.342,0.804,21.59,356.46,64.7,107.22,0.6343,568.0,0.0341,0.0,189
2225416,225416 (1999 YC),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2225416,17.36,0.8965096664,2.0046565566,False,False,1910-01-19,96529.4323649759,13498976.61998746,Mars,APO,Y,N,17.36,1.651,0.094,4.531,,,0.8302,1.422,0.241,38.26,64.75,156.45,70.92,0.5813,619.0,0.249,0.0,645
2226554,226554 (2003 WR21),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2226554,19.62,0.3166321257,0.708010957,True,False,1900-10-30,30027.9671888418,62584103.35453727,Earth,APO,Y,Y,19.62,0.482,0.125,13.404,,,0.2614,1.118,0.826,9.27,85.76,108.11,96.45,0.8334,432.0,0.0309,0.0,545
2228502,228502 (2001 TE2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2228502,20.41,0.2200670271,0.4920848322,False,False,1904-01-27,44422.3418575817,32636501.05664896,Earth,APO,Y,N,20.41,0.302,0.194,13.14,,,0.1966,1.084,0.87,7.63,171.1,35.78,310.64,0.8739,412.0,0.0663,0.0,486
2230118,230118 (2001 DB3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2230118,17.09,1.0152078719,2.2700738128,False,False,1900-04-07,42559.5469122349,74732807.49057475,Earth,AMO,Y,N,17.09,1.166,0.15,,,,0.5595,2.684,1.182,24.49,340.34,264.65,194.58,0.2242,1610.0,0.441,0.0,504
2234061,234061 (1999 HE1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2234061,17.69,0.7701139256,1.7220270881,False,False,1906-08-17,12669.0294235207,267448327.23908016,Juptr,APO,Y,N,17.69,2.9,0.019,,,,0.5721,2.362,1.011,8.16,65.79,221.98,87.45,0.2714,1330.0,0.0519,0.0,444
2234145,234145 (2000 EW70),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2234145,21.58,0.1283970296,0.2871044863,True,False,1900-08-29,43385.9924699647,51957895.995970875,Earth,ATE,Y,Y,21.58,0.344,0.045,33.0,,,0.3213,0.9375,0.636,5.43,178.03,125.78,8.79,1.086,332.0,0.0101,0.0,410
2238063,238063 (2003 EG),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2238063,16.57,1.2898968334,2.8842970035,False,False,,,,,APO,Y,N,16.57,1.47,0.225,7.23,,,0.7137,1.738,0.498,31.79,359.02,326.94,270.16,0.4302,837.0,0.363,0.0,855
2238456,238456 (2004 RK),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2238456,19.43,0.3455850738,0.7727517171,False,False,,,,,APO,Y,N,19.43,0.328,0.312,,,,0.3003,1.389,0.972,18.15,178.75,264.47,277.72,0.6022,598.0,0.165,0.0,579
2239849,239849 (1999 VO11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2239849,18.65,0.4949427609,1.1067256584,False,False,1901-12-19,51908.4792772322,16787490.270128965,Earth,APO,Y,N,18.65,0.45,0.317,,,,0.6339,2.256,0.826,15.75,67.44,72.37,225.49,0.2909,1240.0,0.0707,0.0,205
2241596,241596 (1998 XM2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2241596,17.23,0.9518203298,2.1283349598,False,False,1979-08-16,46789.2982486386,12122114.266548593,Mars,AMO,Y,N,17.23,1.548,0.105,8.75,,,0.3401,1.805,1.191,27.1,248.52,99.11,73.3,0.4064,886.0,0.414,0.0,1102
2242147,242147 (2003 BH84),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2242147,17.03,1.0436502383,2.3336728776,False,False,1928-03-04,96711.6485311222,15061736.961059058,Venus,APO,Y,N,17.03,1.687,0.108,46.32,,,0.7202,1.958,0.548,23.35,283.21,35.54,221.51,0.3596,1000.0,0.301,0.0,496
2232382,232382 (2003 BT47),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2232382,17.25,0.9430939886,2.1088222676,False,False,1904-09-28,8824.2581623201,265923486.48738295,Juptr,AMO,Y,N,17.25,1.123,0.154,,,,0.4935,2.335,1.183,7.45,352.42,235.67,115.61,0.2763,1300.0,0.206,0.0,898
2234341,234341 (2001 FZ57),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2234341,18.93,0.4350658314,0.9728367737,False,False,1902-05-05,64356.3247219499,27251134.03650353,Earth,ATE,Y,N,18.93,0.344,0.493,,,,0.6042,0.9442,0.374,20.67,22.08,339.98,165.9,1.074,335.0,0.157,0.0,545
2237805,237805 (2002 CF26),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2237805,17.4,0.8801465209,1.9680674509,False,False,1956-09-06,69368.2633263211,14217742.489836356,Earth,AMO,Y,N,17.4,0.703,0.43,3.7756,,,0.3411,1.604,1.057,35.3,342.07,33.62,6.23,0.4851,742.0,0.0923,0.0,3126
2241662,241662 (2000 KO44),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2241662,17.66,0.7808272775,1.7459828712,False,False,,,,,AMO,Y,N,17.66,0.898,0.2,2.42,,,0.3884,1.83,1.119,28.62,114.31,235.34,50.39,0.3981,904.0,0.224,0.0,559
2200754,200754 (2001 WA25),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2200754,18.51,0.527904029,1.1804292945,False,False,1915-07-28,42318.0866419769,23431836.985906653,Earth,APO,Y,N,18.51,0.553,0.21,3.653,,,0.517,1.756,0.848,15.51,279.74,83.78,130.54,0.4236,850.0,0.0963,0.0,564
2212359,212359 (2006 EV52),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2212359,16.72,1.2038017674,2.6917825833,False,False,1906-10-26,71292.172958015,12597549.252584131,Venus,APO,Y,N,16.72,1.261,0.232,,,,0.7075,2.016,0.59,15.96,168.47,167.14,208.14,0.3444,1050.0,0.257,0.0,690
2215757,215757 (2004 FU64),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2215757,17.88,0.7055941584,1.5777565026,False,False,2161-11-05,47262.6539748065,9162714.628905617,Mars,AMO,Y,N,17.88,0.78,0.241,4.99531,,,0.3671,1.838,1.163,24.88,20.82,286.52,183.02,0.3956,910.0,0.341,0.0,729
2230979,230979 (2005 AT42),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2230979,16.58,1.2839702958,2.8710448625,False,False,1904-11-28,33523.2223807158,244270914.49223775,Juptr,AMO,Y,N,16.58,1.522,0.207,,,,0.6137,2.857,1.104,11.21,156.88,52.88,88.81,0.2041,1760.0,0.171,0.0,984
2235756,235756 (2004 VC),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2235756,18.58,0.5111577815,1.1429835468,True,False,1904-04-03,79586.4943982308,15333499.338939948,Earth,APO,Y,Y,18.58,1.136,0.042,7.18,,,0.2589,1.133,0.84,39.14,194.15,94.18,224.56,0.8168,441.0,0.0351,0.0,395
2237551,237551 (2000 WQ19),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2237551,18.44,0.5451989071,1.2191018176,False,False,,,,,APO,Y,N,18.44,0.63,0.234,,,,0.347,1.406,0.918,34.27,38.78,270.72,49.63,0.591,609.0,0.193,0.0,528
2242187,242187 (2003 KR18),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2242187,17.99,0.6707411893,1.4998228946,False,False,1906-07-24,9458.2979809878,70071853.91418712,Earth,AMO,Y,N,17.99,0.605,0.334,,,,0.4801,2.347,1.22,5.58,244.03,86.85,73.56,0.2741,1310.0,0.234,0.0,993
2242191,242191 (2003 NZ6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2242191,19.02,0.4174024334,0.933340215,False,False,1906-02-11,74643.0456341509,5834009.431578215,Venus,ATE,Y,N,19.02,0.37,0.334,13.531,,,0.4923,0.7934,0.403,18.25,124.58,311.63,131.91,1.395,258.0,0.0666,0.0,647
2190119,190119 (2004 VA64),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2190119,17.04,1.038855101,2.3229506246,False,False,1905-10-12,47618.1449461944,255472857.22706568,Juptr,APO,Y,N,17.04,1.451,0.121,,,,0.8896,2.47,0.273,29.73,225.45,20.07,172.83,0.2539,1420.0,0.299,0.0,241
2190166,190166 (2005 UP156),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2190166,17.26,0.9387608653,2.0991331094,False,False,1928-06-26,32686.170071179,13429922.018798655,Mars,AMO,Y,N,17.26,1.045,0.234,40.542,,,0.4715,2.115,1.118,4.21,193.1,91.63,258.92,0.3205,1120.0,0.127,0.0,2903
2198856,198856 (2005 LR3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2198856,17.06,1.0293308202,2.3016536853,False,False,1908-12-07,52494.1931328152,24804267.98115996,Earth,AMO,Y,N,17.06,0.742,0.389,,,,0.3354,1.654,1.099,25.0,73.78,26.42,350.57,0.4634,777.0,0.139,0.0,1374
2209924,209924 (2005 WS55),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2209924,16.29,1.4674218336,3.2812549716,False,False,1931-01-10,48789.5186603315,25363815.35694894,Earth,AMO,Y,N,16.29,1.861,0.185,2.726,,,0.4535,2.03,1.109,23.77,283.54,203.35,272.76,0.3409,1060.0,0.148,0.0,1159
2217628,217628 Lugh (1990 HA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2217628,16.68,1.2261821132,2.7418265579,True,False,1902-08-02,21510.9049093082,125979149.5355322,Juptr,APO,Y,Y,16.68,1.4,,8.55,,,0.7117,2.527,0.728,4.44,177.73,316.19,258.62,0.2454,1470.0,0.0341,0.0,503
2218863,218863 (2006 WO127),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2218863,16.34,1.4340192346,3.2065644897,False,False,1914-07-12,10371.4213527607,276141771.8400925,Juptr,APO,Y,N,16.34,1.237,0.418,210.0,,,0.5479,2.196,0.993,11.03,167.5,314.5,306.48,0.3028,1190.0,0.0739,0.0,2191
2230549,230549 (2003 BH),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2230549,20.78,0.185590173,0.4149922428,True,False,1901-02-03,63506.4776990669,46317485.50629788,Earth,APO,Y,Y,20.78,0.217,0.216,,,,0.3562,1.457,0.938,13.11,119.76,313.43,22.83,0.5607,642.0,0.0281,0.0,165
2231937,231937 (2001 FO32),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2231937,17.51,0.8366715019,1.8708543531,True,False,1901-08-01,199073.1269810527,5460047.398833449,Merc,APO,Y,Y,17.51,0.55,,39.905,,,0.8258,1.699,0.296,39.01,181.71,123.36,20.13,0.445,809.0,0.00346,0.0,287
