full_name,class,neo,pha,H,diameter,albedo,rot_per,GM,density,e,a,q,i,om,w,ma,n,per,moid,condition_code,n_obs_used
       (2015 TK238),APO,Y,Y,21.9,0.076,0.54,,,,0.6071,2.41,0.947,3.68,170.12,161.97,262.01,0.2635,1370.0,0.0144,6.0,165
       (2015 TD323),APO,Y,Y,19.93,0.332,0.176,,,,0.631,1.616,0.596,48.91,13.83,95.89,303.58,0.4797,750.0,0.0301,0.0,83
       (2015 UK52),APO,Y,Y,20.14,0.213,0.353,,,,0.369,1.555,0.981,20.95,239.1,216.83,33.0,0.5082,708.0,0.0451,0.0,427
       (2015 VE1),APO,Y,Y,21.06,0.139,0.368,,,,0.5669,2.246,0.973,1.9,98.27,273.52,2.04,0.2929,1230.0,0.0301,0.0,452
       (2015 VF1),APO,Y,N,23.77,0.072,0.103,,,,0.5371,1.878,0.869,5.16,17.43,75.62,343.28,0.3831,940.0,0.0378,8.0,54
       (2015 VB65),APO,Y,N,22.93,0.049,0.519,,,,0.5638,2.187,0.954,8.61,230.85,224.96,23.33,0.3047,1180.0,0.0402,5.0,217
       (2015 VU65),APO,Y,N,26.4,0.047,0.022,,,,0.5791,1.972,0.83,2.96,230.64,238.67,344.66,0.356,1010.0,0.00245,8.0,64
       (2015 VZ145),APO,Y,N,23.63,0.157,0.024,,,,0.5414,2.128,0.976,2.74,103.25,327.49,75.74,0.3175,1130.0,0.0143,4.0,93
       (2015 WG9),APO,Y,Y,20.39,0.48,0.047,,,,0.6917,2.032,0.627,34.36,239.34,90.02,178.37,0.3402,1060.0,0.0291,0.0,332
       (2015 WC13),AMO,Y,N,19.61,0.882,0.033,,,,0.467,2.276,1.213,23.42,80.77,39.58,304.86,0.287,1250.0,0.289,0.0,326
       (2015 WM16),APO,Y,N,21.48,0.392,0.022,,,,0.6784,2.756,0.886,32.41,55.76,333.65,72.52,0.2155,1670.0,0.0595,6.0,27
       (2015 XE),APO,Y,N,24.7,0.048,0.1,,,,0.3684,1.57,0.991,2.39,245.54,158.51,35.19,0.5011,718.0,0.0106,5.0,173
       (2015 XD1),APO,Y,N,20.14,0.201,0.399,,,,0.6558,2.278,0.784,11.59,6.66,161.26,300.34,0.2867,1260.0,0.134,0.0,101
       (2015 XK1),APO,Y,N,20.0,0.35,0.145,,,,0.5347,1.635,0.761,6.46,189.25,343.25,235.59,0.4716,763.0,0.0939,0.0,402
       (2015 XR128),AMO,Y,N,19.13,0.47,0.183,,,,0.3206,1.65,1.121,15.53,286.33,171.84,231.99,0.4648,774.0,0.14,0.0,599
       (2015 XO129),APO,Y,N,25.2,0.06,0.04,,,,0.6312,2.436,0.898,2.14,245.85,127.21,12.42,0.2592,1390.0,0.00796,8.0,30
       (2015 XB130),APO,Y,N,21.51,0.335,0.03,,,,0.6169,2.641,1.012,12.53,46.97,330.64,122.39,0.2296,1570.0,0.0556,7.0,37
       (2015 YK),APO,Y,N,25.86,0.046,0.037,,,,0.1193,1.095,0.965,4.7,258.35,237.66,200.35,0.8596,419.0,0.021,5.0,96
       (2015 YB1),APO,Y,N,21.4,0.186,0.128,,,,0.4106,1.539,0.907,28.62,92.51,65.43,42.07,0.5163,697.0,0.0907,0.0,127
       (2015 YX7),APO,Y,N,21.82,0.11,0.23,,,,0.605,2.456,0.97,4.03,148.38,265.92,215.61,0.256,1410.0,0.0623,5.0,73
       (2015 YT10),APO,Y,N,20.0,0.359,0.137,,,,0.7847,2.352,0.506,10.9,136.93,200.91,282.25,0.2732,1320.0,0.167,2.0,105
       (2015 YC18),APO,Y,N,24.99,0.086,0.02,,,,0.3268,1.368,0.921,5.42,57.78,78.88,45.79,0.6162,584.0,0.0516,7.0,15
       (2016 AK8),AMO,Y,N,21.14,0.543,0.011,,,,0.1866,1.448,1.178,23.1,251.58,200.47,235.89,0.5658,636.0,0.202,0.0,170
       (2016 AL8),APO,Y,Y,20.73,0.422,0.047,,,,0.4328,1.78,1.009,7.91,144.93,24.07,38.2,0.4152,867.0,0.0368,0.0,150
       (2016 AZ8),APO,Y,Y,21.07,0.215,0.138,16.897,,,0.3551,1.321,0.852,5.59,89.99,318.58,217.83,0.6492,555.0,0.0297,0.0,380
       (2016 AA10),APO,Y,Y,20.29,0.271,0.2,,,,0.5091,1.879,0.923,12.66,59.72,342.53,315.29,0.3825,941.0,0.0436,1.0,105
       (2016 AO66),AMO,Y,N,20.17,0.338,0.155,,,,0.5445,2.325,1.059,26.65,108.4,37.07,265.33,0.278,1300.0,0.14,1.0,117
       (2016 AO165),APO,Y,N,19.94,0.374,0.138,,,,0.707,3.218,0.943,8.98,255.22,282.66,242.65,0.1707,2110.0,0.104,4.0,228
       (2016 AD166),APO,Y,N,23.58,0.077,0.109,0.0085,,,0.569,1.652,0.712,5.28,96.39,297.49,255.8,0.4642,775.0,0.0211,7.0,40
       (2016 BJ1),AMO,Y,N,20.31,0.432,0.025,,,,0.5428,2.261,1.034,21.42,103.17,99.23,292.24,0.2898,1240.0,0.264,0.0,97
       (2016 BT13),AMO,Y,N,19.29,1.008,0.033,,,,0.4849,2.156,1.111,40.89,294.09,282.74,8.41,0.3113,1160.0,0.383,1.0,107
       (2016 BC14),ATE,Y,Y,20.98,0.196,0.201,28.5,,,0.1823,0.8702,0.712,8.37,3.97,337.17,179.46,1.214,296.0,0.0103,1.0,266
       (2016 BP14),APO,Y,Y,20.95,0.285,0.072,,,,0.7541,2.891,0.711,1.98,165.04,228.28,10.5,0.2005,1800.0,0.0142,0.0,91
       (2016 BZ14),APO,Y,Y,18.44,1.214,0.052,,,,0.6655,2.862,0.957,31.16,137.25,32.4,2.6,0.2036,1770.0,0.0311,0.0,543
       (2016 BJ15),APO,Y,N,23.3,0.08,0.113,,,,0.5194,1.808,0.869,2.99,106.32,330.15,28.0,0.4053,888.0,0.0166,7.0,245
       (2016 BR80),APO,Y,Y,21.3,0.208,0.123,,,,0.4525,1.703,0.932,12.07,8.72,160.59,135.48,0.4436,812.0,0.0457,1.0,55
       (2016 CU30),AMO,Y,N,21.58,0.459,0.019,,,,0.64,3.043,1.095,27.89,140.66,43.83,296.33,0.1857,1940.0,0.203,5.0,126
       (2016 CB31),APO,Y,N,24.96,0.07,0.037,,,,0.4602,1.769,0.955,1.23,90.71,96.46,41.2,0.4188,860.0,0.0164,0.0,94
       (2016 CL136),ATE,Y,Y,21.3,0.123,0.32,,,,0.6222,0.7297,0.276,21.53,316.42,23.53,352.72,1.581,228.0,0.0279,0.0,291
       (2016 CQ195),APO,Y,N,18.2,0.606,0.252,,,,0.7064,2.165,0.636,28.42,333.39,324.85,329.19,0.3094,1160.0,0.272,0.0,149
       (2016 CK246),AMO,Y,N,21.75,0.094,0.347,,,,0.7298,3.973,1.074,12.64,303.1,219.08,78.31,0.1245,2890.0,0.136,0.0,213
       (2016 DL),ATE,Y,Y,21.4,0.228,0.103,,,,0.4712,0.7143,0.378,23.85,290.11,33.18,242.63,1.633,220.0,0.0477,1.0,84
       (2016 DO2),APO,Y,N,23.7,0.034,0.532,,,,0.5186,1.564,0.753,1.41,173.78,259.53,29.48,0.504,714.0,0.00222,8.0,34
       (2016 EE1),APO,Y,N,24.5,0.066,0.065,,,,0.6394,2.246,0.81,7.5,151.96,309.89,12.33,0.2928,1230.0,0.0165,8.0,46
       (2016 EV1),APO,Y,N,23.9,0.106,0.043,,,,0.7146,2.458,0.702,5.14,190.78,246.89,201.57,0.2558,1410.0,0.0107,7.0,30
       (2016 EZ26),APO,Y,N,22.6,0.268,0.022,,,,0.5949,2.436,0.987,6.82,67.28,156.87,186.17,0.2592,1390.0,0.00139,5.0,102
       (2016 EH157),APO,Y,N,21.1,0.231,0.121,,,,0.6244,2.434,0.914,10.04,22.84,198.22,187.25,0.2596,1390.0,0.0502,0.0,152
       (2016 FY3),APO,Y,Y,21.2,0.205,0.125,19.8,,,0.6885,2.627,0.818,22.43,35.9,238.42,81.15,0.2315,1550.0,0.00499,3.0,266
       (2016 FE12),APO,Y,N,20.6,0.202,0.248,,,,0.6973,1.276,0.386,29.83,8.95,47.43,292.39,0.684,526.0,0.102,1.0,149
       (2016 FO12),APO,Y,N,22.35,0.183,0.048,,,,0.6191,2.527,0.963,4.21,287.63,201.04,157.26,0.2453,1470.0,0.00189,1.0,58
       (2016 FC13),APO,Y,N,22.07,0.186,0.081,,,,0.2146,1.258,0.988,40.95,11.12,219.97,272.93,0.6983,516.0,0.0296,1.0,153
       (2016 FW14),APO,Y,N,20.71,0.366,0.063,,,,0.4395,1.484,0.832,12.08,334.97,330.23,55.48,0.5453,660.0,0.0992,0.0,69
       (2016 GU216),APO,Y,N,18.46,1.317,0.037,,,,0.7175,2.468,0.697,20.7,263.96,12.2,157.99,0.2543,1420.0,0.276,0.0,111
       (2016 GP220),APO,Y,N,22.02,0.422,0.017,,,,0.6683,2.916,0.967,16.44,37.22,227.29,319.28,0.1979,1820.0,0.0663,0.0,89
       (2016 GB241),AMO,Y,N,19.14,1.177,0.024,,,,0.6289,3.21,1.191,14.79,82.31,194.82,222.27,0.1714,2100.0,0.181,0.0,201
       (2016 HN3),APO,Y,Y,21.38,0.371,0.029,,,,0.556,2.148,0.954,19.34,64.2,199.86,4.24,0.3131,1150.0,0.037,1.0,35
       (2016 JC6),ATE,Y,Y,21.37,0.192,0.145,2.279,,,0.2829,0.8067,0.578,6.78,236.79,174.19,228.87,1.36,265.0,0.0171,0.0,496
       (2016 JM17),APO,Y,N,19.6,0.661,0.059,,,,0.7867,2.423,0.517,21.0,166.32,185.98,166.42,0.2613,1380.0,0.35,6.0,88
       (2016 JW28),APO,Y,N,25.5,0.031,0.123,,,,0.5792,2.082,0.876,0.92,217.25,65.39,347.37,0.328,1100.0,0.00416,8.0,61
       (2016 JU38),APO,Y,N,19.58,0.91,0.015,,,,0.649,2.261,0.794,40.22,74.78,279.03,269.85,0.2899,1240.0,0.147,1.0,59
       (2016 KD),APO,Y,N,22.35,0.16,0.083,,,,0.3052,1.139,0.791,21.21,71.91,258.86,233.44,0.8106,444.0,0.0314,1.0,102
       (2016 KL1),ATE,Y,Y,21.09,0.328,0.034,,,,0.2801,0.9015,0.649,18.14,69.76,317.03,287.78,1.151,313.0,0.0227,0.0,97
       (2016 KB4),APO,Y,N,20.25,0.517,0.05,,,,0.671,2.316,0.762,14.85,154.76,206.64,218.27,0.2797,1290.0,0.152,0.0,100
       (2016 LB),APO,Y,N,22.8,0.06,0.526,,,,0.1461,1.012,0.864,32.18,72.94,76.53,194.36,0.9682,372.0,0.00887,1.0,134
       (2016 LF2),AMO,Y,N,22.42,0.204,0.046,,,,0.6328,2.798,1.027,32.87,74.45,191.59,357.12,0.2106,1710.0,0.0206,9.0,66
       (2016 LM8),APO,Y,N,18.86,0.43,0.289,,,,0.6454,2.164,0.767,12.94,107.71,263.48,312.46,0.3097,1160.0,0.056,0.0,337
       (2016 LV8),APO,Y,N,19.81,0.845,0.03,,,,0.7478,2.563,0.646,12.79,186.23,179.35,84.01,0.2402,1500.0,0.21,0.0,83
       (2016 LD9),APO,Y,N,22.4,0.085,0.269,,,,0.611,1.805,0.702,4.19,70.84,96.82,346.61,0.4066,885.0,0.00499,1.0,145
       (2016 LV47),APO,Y,Y,20.02,0.237,0.314,,,,0.8587,1.732,0.245,15.07,91.74,317.66,29.23,0.4325,832.0,0.0344,2.0,53
       (2016 LX48),APO,Y,Y,19.34,0.864,0.045,5.6799,,,0.6911,3.222,0.995,5.58,327.28,4.02,214.03,0.1704,2110.0,0.016,0.0,796
       (2016 OY2),APO,Y,N,18.98,0.468,0.069,,,,0.4609,1.696,0.914,22.34,26.65,342.17,49.11,0.4461,807.0,0.0645,0.0,106
       (2016 PT),APO,Y,N,20.49,0.647,0.024,,,,0.7697,2.854,0.657,10.4,192.23,199.43,323.14,0.2044,1760.0,0.155,5.0,61
       (2016 PO8),APO,Y,N,20.03,0.479,0.077,,,,0.5617,2.169,0.951,16.86,289.91,116.19,302.32,0.3084,1170.0,0.124,0.0,154
       (2016 PR8),APO,Y,Y,18.9,1.349,0.029,16.17,,,0.6768,2.841,0.918,16.34,97.56,312.41,319.07,0.2059,1750.0,0.0476,0.0,369
       (2016 PN38),APO,Y,Y,21.21,0.196,0.153,,,,0.6173,2.462,0.942,3.58,343.52,56.57,123.12,0.2552,1410.0,0.0248,0.0,96
       (2016 PG67),AMO,Y,N,22.17,0.31,0.02,,,,0.5798,2.701,1.135,13.43,223.85,67.14,36.02,0.222,1620.0,0.233,6.0,25
       (2016 QU1),APO,Y,N,19.2,0.661,0.093,,,,0.9049,2.23,0.212,23.32,259.37,190.73,264.25,0.2959,1220.0,0.246,0.0,105
       (2016 QC84),APO,Y,N,20.13,0.25,0.257,,,,0.4027,1.506,0.899,16.63,354.14,75.94,308.68,0.5335,675.0,0.0925,2.0,283
       (2016 RW),APO,Y,N,23.25,0.066,0.214,,,,0.3849,1.613,0.992,4.84,238.33,158.75,154.17,0.4812,748.0,0.015,0.0,82
       (2016 RM40),APO,Y,N,24.67,0.081,0.032,,,,0.7616,2.434,0.58,0.96,297.01,319.61,13.25,0.2595,1390.0,0.0127,8.0,39
       (2016 SD),APO,Y,N,18.88,1.246,0.032,,,,0.7104,2.811,0.814,6.33,277.33,177.93,312.27,0.2092,1720.0,0.085,0.0,400
       (2016 SG2),APO,Y,N,20.6,0.278,0.131,,,,0.8803,2.471,0.296,24.88,192.67,38.43,140.79,0.2537,1420.0,0.149,0.0,159
       (2016 SG45),AMO,Y,N,19.21,1.391,0.014,,,,0.4659,2.177,1.163,29.2,60.54,348.82,276.93,0.3068,1170.0,0.181,5.0,51
       (2016 SH45),AMO,Y,N,19.2,0.82,0.046,,,,0.577,2.754,1.165,8.97,100.69,277.12,353.12,0.2156,1670.0,0.236,0.0,248
       (2016 TB11),APO,Y,N,25.23,0.018,0.459,,,,0.4988,1.799,0.902,9.25,196.87,123.98,16.92,0.4086,881.0,0.0257,8.0,36
       (2016 TX17),APO,Y,N,23.5,0.063,0.178,,,,0.5941,1.833,0.744,11.27,206.47,247.96,339.59,0.3971,907.0,0.0105,9.0,36
       (2016 TJ18),APO,Y,Y,20.56,0.188,0.314,,,,0.5827,2.408,1.005,17.72,44.94,349.04,154.86,0.2638,1360.0,0.0198,5.0,90
       (2016 TZ19),ATE,Y,N,23.15,0.05,0.491,,,,0.5815,0.9472,0.396,5.27,226.34,297.85,237.1,1.069,337.0,0.0181,6.0,73
       (2016 TM56),APO,Y,N,26.9,0.008,0.467,,,,0.1309,1.119,0.973,2.35,213.78,126.24,279.4,0.8325,432.0,0.00968,4.0,162
       (2016 TA57),ATE,Y,Y,20.79,0.281,0.088,,,,0.5418,0.8996,0.412,30.07,33.55,129.23,153.64,1.155,312.0,0.0173,1.0,55
       (2016 UZ25),APO,Y,Y,21.74,0.143,0.197,,,,0.7929,2.498,0.518,3.81,32.32,114.56,92.45,0.2496,1440.0,0.0226,6.0,188
       (2016 UD41),APO,Y,N,22.7,0.049,0.568,,,,0.6501,2.821,0.987,2.14,53.61,307.16,335.08,0.208,1730.0,0.0226,7.0,153
       (2016 UH101),APO,Y,N,22.61,0.128,0.156,,,,0.5295,2.097,0.987,4.71,176.16,175.66,7.26,0.3246,1110.0,0.0139,0.0,93
       (2016 UA107),APO,Y,N,20.8,0.525,0.031,,,,0.7745,2.723,0.614,26.97,232.52,22.73,17.99,0.2194,1640.0,0.328,8.0,16
       (2016 VK6),APO,Y,N,22.45,0.194,0.036,,,,0.2485,1.341,1.008,7.74,341.02,46.83,302.87,0.6349,567.0,0.0482,1.0,46
       (2016 VM6),AMO,Y,N,20.09,0.917,0.016,,,,0.513,2.538,1.236,26.7,354.15,71.2,86.38,0.2437,1480.0,0.439,0.0,104
       (2016 WF9),APO,Y,Y,20.08,1.082,0.013,,,,0.665,2.849,0.954,15.18,125.16,342.92,295.43,0.205,1760.0,0.0124,0.0,181
       (2016 WN48),APO,Y,N,24.78,0.144,0.01,,,,0.6408,2.74,0.984,4.84,88.96,299.23,7.03,0.2173,1660.0,0.0577,8.0,42
       (2016 XA18),APO,Y,N,23.1,0.065,0.238,,,,0.8339,1.946,0.323,17.74,262.94,294.15,342.91,0.3629,992.0,0.022,8.0,111
       (2016 XY23),AMO,Y,N,20.49,0.734,0.019,,,,0.5713,2.792,1.197,28.14,106.49,11.22,328.62,0.2113,1700.0,0.219,6.0,39
       (2018 DX3),AMO,Y,N,19.94,0.289,0.176,2.49,,,0.4972,2.107,1.06,7.65,18.7,216.21,164.76,0.3222,1120.0,0.0803,0.0,461
    1P/Halley,HTC,Y,,,11.0,0.04,,,,0.9679,17.93,0.575,162.19,59.1,112.24,274.38,0.01298,27700.0,0.0745,0.0,8518
    2P/Encke,ETc,Y,,,4.8,0.046,11.083,,,0.8477,2.22,0.338,11.41,334.19,187.13,243.13,0.298,1210.0,0.167,1.0,640
    7P/Pons-Winnecke,JFc,Y,,,5.2,,,,,0.6376,3.419,1.239,22.33,93.41,172.51,18.31,0.1559,2310.0,0.226,0.0,1692
    8P/Tuttle,JFC,Y,,,4.5,,,,,0.8198,5.7,1.027,54.98,270.34,207.51,15.13,0.07242,4970.0,0.0953,0.0,1768
   21P/Giacobini-Zinner,JFc,Y,,,2.0,,,,,0.7105,3.5,1.013,32.0,195.4,172.81,314.66,0.1505,2390.0,0.0178,0.0,1993
   24P/Schaumasse,JFc,Y,,,2.6,,,,,0.7079,4.056,1.185,11.5,78.29,58.47,266.53,0.1207,2980.0,0.264,0.0,3346
   26P/Grigg-Skjellerup,JFc,Y,,,2.6,,,,,0.6397,3.024,1.09,22.46,211.63,1.9,273.42,0.1874,1920.0,0.0848,0.0,511
   41P/Tuttle-Giacobini-Kresak,JFc,Y,,,1.4,,,,,0.6613,3.085,1.045,9.23,141.06,62.17,0.23,0.1819,1980.0,0.134,3.0,4300
   45P/Honda-Mrkos-Pajdusakova,JFc,Y,,,1.6,,,,,0.824,3.026,0.533,4.25,88.93,326.34,42.26,0.1872,1920.0,0.0604,1.0,1823
   46P/Wirtanen,JFc,Y,,,1.2,,,,,0.6588,3.093,1.055,11.75,82.16,356.34,0.01,0.1812,1990.0,0.0713,2.0,4224
   55P/Tempel-Tuttle,HTC,Y,,,3.6,0.06,,,,0.9056,10.34,0.976,162.49,235.27,172.5,4.98,0.02965,12100.0,0.00848,,392
   67P/Churyumov-Gerasimenko,JFc,Y,,,3.4,,12.76129,6.622e-07,0.533,0.6409,3.462,1.243,7.04,50.14,12.8,8.86,0.153,2350.0,0.257,0.0,8608
   79P/du Toit-Hartley,JFc,Y,,,2.8,,,,,0.5941,3.031,1.231,2.89,307.84,253.27,318.28,0.1867,1930.0,0.234,1.0,215
   96P/Machholz 1,JFC,Y,,,6.4,,,,,0.9592,3.035,0.124,58.14,94.25,14.79,342.67,0.1864,1930.0,0.333,0.0,669
  103P/Hartley 2,JFc,Y,,,1.6,,18.1,,,0.6936,3.476,1.065,13.6,219.74,181.32,251.78,0.1521,2370.0,0.0732,0.0,8768
  104P/Kowal 2,JFc,Y,,,2.0,,,,,0.6655,3.208,1.073,5.7,207.21,227.25,342.05,0.1716,2100.0,0.111,2.0,1551
  109P/Swift-Tuttle,HTC,Y,,,26.0,,,,,0.9632,26.09,0.96,113.45,139.38,152.98,7.63,0.007395,48700.0,0.000892,0.0,652
     C/1991 L3 (Levy),HTC,Y,,,11.6,,,,,0.9289,13.81,0.983,19.19,329.43,41.48,3.34,0.0192,18800.0,0.0753,3.0,136
     C/2001 OG108 (LONEOS),HTC,Y,,,13.6,0.054,57.12,,,0.9253,13.3,0.994,80.25,10.56,116.42,357.96,0.02032,17700.0,0.301,2.0,882
